"","BW_ID","BUFF","Bio","Con","Bio_pct","Con_pct"
"80","BW_02033",1000,6.37185249131075,174.60792738729,3.52075380773748,96.4792461922625
"81","BW_02055",500,0.904594418125969,11.4214766355169,7.33887070899712,92.6611292910029
"82","BW_02055",1000,5.58753685527437,76.8516072319973,6.77777155153296,93.222228448467
"83","BW_02071",500,0,67.8187837620133,0,100
"84","BW_02071",1000,3.01726987401378,255.544288863489,1.16694449428075,98.8330555057192
"85","BW_02164",500,0,44.6048601147203,0,100
"86","BW_02164",1000,6.37185249131075,175.762511674105,3.49843508143461,96.5015649185654
"87","BW_02181",500,0,47.5434912386926,0,100
"88","BW_02181",1000,6.37185249131075,141.61197825942,4.30577615066859,95.6942238493314
"89","BW_02202",500,0,40.3289627657811,0,100
"90","BW_02202",1000,0,130.038893928088,0,100
"91","BW_02225",500,0,57.6722627716123,0,100
"92","BW_02225",1000,0,196.819188141893,0,100
"93","BW_02226",500,2.51345799685944,41.9767679225165,5.64946107806749,94.3505389219325
"94","BW_02226",1000,16.2266964424006,165.482983233269,8.93001213329053,91.0699878667095
"95","BW_02253",500,0,53.5837372392599,0,100
"96","BW_02253",1000,0,203.435813187242,0,100
"97","BW_02255",500,0,58.6036609077353,0,100
"98","BW_02255",1000,6.14562618622272,178.086918434538,3.33579835141146,96.6642016485885
"99","BW_02287",500,0,20.3807230655872,0,100
"100","BW_02287",1000,0,64.1526824820425,0,100
"101","BW_02351",500,0.0269252321893742,51.6741304055783,0.0520786894140423,99.947921310586
"102","BW_02351",1000,9.7996103157893,151.758056432804,6.06570428566469,93.9342957143353
"103","BW_02377",500,0.818450923324565,57.6124482928895,1.40071594704716,98.5992840529528
"104","BW_02377",1000,12.0595724412476,194.789945021525,5.83011872068686,94.1698812793131
"105","BW_02391",500,0,50.9645395227867,0,100
"106","BW_02391",1000,0,179.036721130793,0,100
"107","BW_02424",500,4.35188372989226,43.4941665225458,9.09559662068552,90.9044033793145
"108","BW_02424",1000,16.5242851152887,172.42856427032,8.74518969627523,91.2548103037248
"109","BW_02452",500,0,30.3506828057919,0,100
"110","BW_02452",1000,8.004548803256,123.845274890178,6.07095904949217,93.9290409505078
"111","BW_02483",500,2.27057674372235,73.8019360016513,2.9847531805901,97.0152468194099
"112","BW_02483",1000,2.27057674372235,223.019374055006,1.00784643774496,98.992153562255
"113","BW_02485",500,0,60.3449491636107,0,100
"114","BW_02485",1000,5.63968589487867,196.342651304879,2.79216785639088,97.2078321436091
"115","BW_02486",500,0,51.2542423346259,0,100
"116","BW_02486",1000,0,200.968994400131,0,100
"117","BW_02524",500,0,48.7771725795726,0,100
"118","BW_02524",1000,0,185.442337814069,0,100
"119","BW_02537",500,0,30.0114662847696,0,100
"120","BW_02537",1000,0.0518275008388245,115.675170198792,0.0447842784043726,99.9552157215956
"121","BW_02544",500,1.82943400800889,43.2308982207172,4.05996564499943,95.9400343550006
"122","BW_02544",1000,6.868875353408,147.638075286162,4.44567401335332,95.5543259866467
"123","BW_02582",500,0,61.8660469383719,0,100
"124","BW_02582",1000,6.868875353408,191.417688228567,3.46411538397976,96.5358846160202
"125","BW_02979",500,11.9982994814922,58.0242107722927,17.1349176686274,82.8650823313726
"126","BW_02979",1000,12.0595724412476,210.06979607706,5.42907609276963,94.5709239072304
"127","BW_03021",500,0,60.3142252941641,0,100
"128","BW_03021",1000,2.91512548255422,214.840683190253,1.33871307512829,98.6612869248717
"129","BW_03040",500,0,52.9446450634445,0,100
"130","BW_03040",1000,0.149328914970012,212.607130553721,0.0701877232507657,99.9298122767492
"131","BW_03056",500,0,43.0189362453224,0,100
"132","BW_03056",1000,1.00559319529259,195.736155252385,0.511123441377783,99.4888765586222
"133","BW_03078",500,0,56.473377001895,0,100
"134","BW_03078",1000,0.911872317508449,207.137992972153,0.438295077114747,99.5617049228853
"135","BW_03114",500,0,31.4843654340736,0,100
"136","BW_03114",1000,0.845840250544907,124.93579007284,0.672467234182171,99.3275327658178
"137","BW_03118",500,0.898982365437818,54.5782576387592,1.62045257725476,98.3795474227452
"138","BW_03118",1000,1.00559319529259,203.412101884519,0.491930600675236,99.5080693993248
"139","BW_03151",500,0,52.5254233921769,0,100
"140","BW_03151",1000,0,170.310310762509,0,100
"141","BW_03191",500,0,57.2255006993706,0,100
"142","BW_03191",1000,0.0315154165047625,205.214761084382,0.0153549272815316,99.9846450727185
"143","BW_03230",500,6.61645152604437e-05,44.9266225120073,0.000147272183215718,99.9998527278168
"144","BW_03230",1000,2.85239297205139,158.334013936522,1.76962377086133,98.2303762291387
"145","BW_03234",500,0,41.2376961415888,0,100
"146","BW_03234",1000,0,162.442790985986,0,100
"147","BW_03255",500,0,63.6304152566489,0,100
"148","BW_03255",1000,0,204.889862160548,0,100
"149","BW_03286",500,0,34.25273694372,0,100
"150","BW_03286",1000,2.85239297205139,124.648643358463,2.23715277470943,97.7628472252906
"151","BW_03308",500,2.85239297205139,39.2576383152206,6.77366623784377,93.2263337621562
"152","BW_03308",1000,2.85239297205139,142.491708642041,1.96251030511363,98.0374896948864
"153","BW_03314",500,0,50.7028564317116,0,100
"154","BW_03314",1000,0,189.795651608671,0,100
"155","BW_03354",500,0,61.6418861661197,0,100
"156","BW_03354",1000,0.737057133935841,221.286289954774,0.331972805383098,99.6680271946169
"157","BW_03388",500,0,65.9804941014343,0,100
"158","BW_03388",1000,0,203.953792119551,0,100
"159","BW_03404",500,0,20.2402525838348,0,100
